"","FBCF","CIB","CURI","EMBI","ER","IBOV","ICE","ICI","IIE","IR","LTOT","NFSP","POUP","TT","WP"
"90",3.02189695783036,4.50114211556404,4.43081679884331,-1.71904021600029,4.34614035610947,4.23947680734365,4.74493212836325,4.75100063419963,4.57367951889672,3.28709861295839,1.54812813083284,-2.09,2.86944069983684,4.72152998710429,4.59612277467094
"91",3.02811426080124,4.4927850553933,4.43081679884331,-1.4948345296951,4.35234032430352,4.13684971087195,4.74057482299429,4.75445188870385,4.63957161270542,3.97262877779889,1.52729210291621,-2.02,2.88515855437786,4.76482000351763,4.60314732359069
"92",3.03294495347597,4.47688216568656,4.43319492124828,-1.44546549430834,4.33598269617247,4.14843960265429,4.72295322164447,4.74144780428064,4.61709875685337,4.86455551316292,1.50652996031659,-1.96,2.89513011182398,4.76430840732639,4.60416232363179
"93",3.03606787517052,4.49110522970012,4.43675153436313,-1.49712435258225,4.33650611937207,4.16112090494907,4.71402459090017,4.72915616576908,4.5685062016165,5.46845124282982,1.48256336584362,-1.91,2.90065192801112,4.79744207363521,4.6067384100763
"94",3.03451505748463,4.5407383258287,4.4320065669789,-1.57811544130506,4.34146502291776,4.19835302790852,4.73003916803396,4.72650247115562,4.58598736657132,5.90487127954828,1.46525188478866,-1.88,2.90334253547664,4.8019697619627,4.61135768907694
"95",3.02786189574701,4.58231089184201,4.42604352009066,-1.55267098935808,4.32505937903263,4.21645894477848,4.73795129722191,4.7361984483945,4.59410923862867,5.69245463228272,1.40694674707314,-2.75,2.90446717979472,4.84245330085602,4.61563615262304
"96",3.01816402740612,4.62673596390265,4.43081679884331,-1.67792070994927,4.31988523813603,4.25729710602893,4.7361984483945,4.73268350628705,4.58190155904874,5.19011406844105,1.21191951591452,-2.61,2.90611458947761,4.83381855793675,4.62001411849511
"97",3.01505645916326,4.69473662934713,4.43081679884331,-1.72342135750405,4.32730642247365,4.25390984232229,4.71492104994721,4.71849887129509,4.62005879848184,4.76190476190477,1.19137968037106,-2.37,2.91055951669288,4.84063748699113,4.6264383482604
"98",3.02086359549471,4.7366369487304,4.4320065669789,-1.72792771953372,4.300545392806,4.2275203360662,4.69501088998788,4.7211738617444,4.55176940926098,4.48494004343312,1.19509993079016,-2.62,2.91731672625274,4.86089708719832,4.63300053922882
"99",3.03291025961421,4.77937556217979,4.42843300748804,-1.76888034670712,4.29305879961314,4.24534241998222,4.6746962486367,4.70862889435632,4.5685062016165,4.58533823945655,1.2285694981779,-2.63,2.92681486679713,4.85577325019845,4.64178770343145
"100",3.03851822246095,4.83365942362705,4.4188406077966,-1.7472642293415,4.31307840504761,4.19744252022567,4.70501552095781,4.71312732749318,4.57264699428253,4.8674653334591,1.21173586175122,-2.72,2.93530241645249,4.85491671909683,4.64013196823073
"101",3.03436876666781,4.82647204242293,4.4188406077966,-1.75597273909669,4.31441673501182,4.21315862480965,4.70229689671881,4.72295322164447,4.57574137529728,5.00470366886172,1.20145708794499,-3.03,2.94075932051745,4.84142737644768,4.63385418944602
"102",3.02422321319309,4.7923963621155,4.42484663185681,-1.76026080216868,4.27957854046309,4.20574035173597,4.7202829930886,4.71492104994721,4.57574137529728,4.91033705755328,1.20718452195918,-2.95,2.94334049384096,4.84489549689398,4.6315272188887
"103",3.01835400708252,4.73391514187865,4.42604352009066,-1.77920227816337,4.29619637806869,4.15466967394922,4.69774936728118,4.70048036579242,4.54435804659133,5.03988737681837,1.20256431274224,-3.08,2.94032371360459,4.86205794326646,4.63934076764723
"104",3.01943470408668,4.71276819658611,4.4236483093647,-1.76476352464841,4.2819300181356,4.13195301790054,4.68859179412716,4.68305672464516,4.57161340245925,5.05107300159311,1.18836536568987,-3.31,2.93151111861071,4.86483851198467,4.6458689634809
"105",3.02537283741175,4.70275051432696,4.4188406077966,-1.81927749812195,4.27332721775054,4.10151561405571,4.6802776584749,4.65300751540225,4.56746831880408,5.03415364461497,1.15810847426928,-3.57,2.92030416756881,4.8698394841308,4.65092155447322
"106",3.02861080264527,4.70971036526202,4.41158543691543,-1.60704946270458,4.29633257146352,3.98604333398973,4.67002115830771,4.6269316777696,4.71492104994721,4.84006341508907,1.1519983426502,-3.52,2.9147011695101,4.8725985294126,4.65618365365219
"107",3.02734219144704,4.78206035278484,4.40915530206213,-1.41938119774409,4.35824610600848,4.01456584086513,4.66438204561994,4.60916220725763,4.68582808900555,4.28664616531544,1.15980987137249,-3.03,2.91884761780803,4.88771408058375,4.65635060434168
"108",3.02308282121204,4.75134629614569,4.41158543691543,-1.4285062099292,4.35952536932737,4.00130139413712,4.65491227788291,4.62202730305451,4.65586330030361,4.42180050481442,1.16794347661273,-3.1,2.93136022227196,4.88673357743169,4.65579703054563
"109",3.02144674089649,4.74475820019514,4.40793801645838,-1.47185224948154,4.35747776175247,4.04469202631703,4.63666885304746,4.61015772749913,4.67282883446191,4.46361590397599,1.17510788845479,-3.17,2.94061888187857,4.85374753855911,4.65862943969942
"110",3.02366484838318,4.73285954712898,4.4042772436087,-1.5190987453518,4.37437241573702,4.05018781385036,4.61907309115708,4.61611012602643,4.66060489287619,4.13145539906103,1.15790265577232,-2.94,2.94079549104249,4.82518885995478,4.6639190395532
"111",3.02863542090444,4.7404001352482,4.41037110768302,-1.50610217252462,4.34055338646731,4.10827212191951,4.62301010411642,4.63957161270542,4.63278535302106,4.21766145735265,1.23463531811066,-3.11,2.93417115868599,4.81047557917242,4.66596053693926
"112",3.03300544156544,4.71581670607516,4.41279829334063,-1.59689782145192,4.32347018521386,4.18128394587953,4.64150211523548,4.62202730305451,4.57367951889672,4.29853566367502,1.24792631630362,-3.12,2.92396490401876,4.79090258590413,4.67349889363193
"113",3.03623727570583,4.73707525686803,4.40793801645838,-1.7241857861309,4.36944785246702,4.20416424962456,4.65776263610726,4.61907309115708,4.55807857845424,4.35195743063475,1.25445638763251,-3.02,2.90904288952799,4.78915702210111,4.6729331447478
