"","FBCF","CIB","CURI","EMBI","ER","IBOV","ICE","ICI","IIE","IR","LTOT","NFSP","PIB","POUP","TT","WP"
"80",12.5691759413692,4.46980854805742,4.36182392735636,5.63867813690894,4.47026642352329,10.860172301647,4.54329478227,4.54116485601218,4.69226489283902,4.52290076335877,9.1868780904476,-1.87,14.2419745798447,12.4029875990236,4.62888671260541,4.51309442240384
"81",12.5972896789012,4.45283452468439,4.35799005684564,5.59922678801566,4.45875616753256,10.8603067085703,4.58087749341905,4.58087749341905,4.69134788222914,4.31578947368423,10.3423572831723,-1.6,14.2519444670248,12.4037403183002,4.62565885241541,4.52173063171975
"82",12.6281299011126,4.46037560108486,4.3732381286408,5.53112832326438,4.41715243664926,10.944864953852,4.63278535302106,4.61115225766564,4.67095792652609,4.1107704101188,9.08139673767275,-1.46,14.2664973138185,12.425038713641,4.63181211693451,4.52993829453622
"83",12.6611525833832,4.45225207956338,4.38825718442452,5.48347580467719,4.4083033577521,10.9885947711741,4.6737629774537,4.66438204561994,4.69134788222914,4.130726471152,9.47191753996332,-1.07,14.2843932005299,12.4736070375382,4.66419352643755,4.54315560085762
"84",12.6959086214605,4.45875616753256,4.39444915467244,5.42374785344161,4.37134478632702,11.0664806118046,4.68305672464516,4.69592454925656,4.66343909411207,4.30066237880387,9.20300062950202,-0.94,14.3041361047912,12.5400113990592,4.66936489803009,4.55026172882661
"85",12.7196280274645,4.47369382319971,4.40549899085902,5.39773166702832,4.37285974684906,11.0974076286612,4.68120487226409,4.71133038181648,4.62399194022868,4.2506236806755,9.14089944274397,-1.33,14.3179629205442,12.5841281485102,4.68951133442184,4.55863071573661
"86",12.7316760183117,4.51928544683092,4.41279829334063,5.32367494646869,4.3804003129293,11.1288719831425,4.68305672464516,4.72561633906396,4.60015764416455,4.16067491132204,9.31973933379741,-1.94,14.326498742063,12.5930607854661,4.72108481058445,4.56322880684611
"87",12.7302340750479,4.56809117774667,4.41158543691543,5.33854971357616,4.37688845681776,11.1357293649787,4.6931810633108,4.72915616576908,4.63666885304746,3.88182426618224,9.2874818400538,-2.18,14.3269836375608,12.5741949185071,4.72818396188324,4.57470738921929
"88",12.7317115589284,4.57161340245925,4.41521960202965,5.40649889939256,4.40097105067482,11.0964634452009,4.72206393745959,4.75013595623828,4.64631212931927,3.6439950395879,9.39795200037175,-2.15,14.3274050357767,12.5655234099612,4.71867742678169,4.57925961374003
"89",12.7405338727975,4.51415078760092,4.42124734782716,5.24496245191362,4.36627827770574,11.148150699912,4.74493212836325,4.74927052996185,4.57161340245925,3.30892840163544,9.32183108668247,-1.88,14.3315536171328,12.5782669772082,4.7295094602437,4.589698251381
"90",12.7529007857171,4.50114211556404,4.43081679884331,5.18871506298185,4.34614035610947,11.1472320863258,4.74493212836325,4.75100063419963,4.57367951889672,3.28709861295839,9.3670748591813,-2.09,14.3361740138748,12.6004445277236,4.72152998710429,4.59612277467094
"91",12.7663815949102,4.4927850553933,4.43081679884331,5.41292074928704,4.35234032430352,11.0446049898541,4.74057482299429,4.75445188870385,4.63957161270542,3.97262877779889,9.43012318858379,-2.02,14.343437520097,12.6234258884868,4.76482000351763,4.60314732359069
"92",12.7840653243966,4.47688216568656,4.43319492124828,5.4622897846738,4.33598269617247,11.0561948816364,4.72295322164447,4.74144780428064,4.61709875685337,4.86455551316292,9.45346485433045,-1.96,14.3562905569087,12.6462504827446,4.76430840732639,4.60416232363179
"93",12.8010501496102,4.49110522970012,4.43675153436313,5.41063092639988,4.33650611937207,11.0688761839312,4.71402459090017,4.72915616576908,4.5685062016165,5.46845124282982,9.46522174096969,-1.91,14.3701524604278,12.6656342024508,4.79744207363521,4.6067384100763
"94",12.8133144531508,4.5407383258287,4.4320065669789,5.32963983767708,4.34146502291776,11.1061083068907,4.73003916803396,4.72650247115562,4.58598736657132,5.90487127954828,9.78241267616248,-1.88,14.3839695816542,12.6821419311428,4.8019697619627,4.61135768907694
"95",12.8164899664144,4.58231089184201,4.42604352009066,5.35508428962406,4.32505937903263,11.1242142237606,4.73795129722191,4.7361984483945,4.59410923862867,5.69245463228272,10.5422423114291,-2.75,14.3937982566555,12.6930952504621,4.84245330085602,4.61563615262304
"96",12.8132152632977,4.62673596390265,4.43081679884331,5.22983456903287,4.31988523813603,11.1650523850111,4.7361984483945,4.73268350628705,4.58190155904874,5.19011406844105,9.40030084069948,-2.61,14.4002214218797,12.7011658253692,4.83381855793675,4.62001411849511
"97",12.8129178701212,4.69473662934713,4.43081679884331,5.18433392147809,4.32730642247365,11.1616651213044,4.71492104994721,4.71849887129509,4.62005879848184,4.76190476190477,9.29816798964058,-2.37,14.403031596946,12.7084209276508,4.84063748699113,4.6264383482604
"98",12.8200301750347,4.7366369487304,4.4320065669789,5.17982755944842,4.300545392806,11.1352756150483,4.69501088998788,4.7211738617444,4.55176940926098,4.48494004343312,9.06678032322486,-2.62,14.4043367655281,12.7164833057927,4.86089708719832,4.63300053922882
"99",12.8290464638657,4.77937556217979,4.42843300748804,5.13887493227501,4.29305879961314,11.1530976989644,4.6746962486367,4.70862889435632,4.5685062016165,4.58533823945655,9.35871774058689,-2.63,14.4013063902396,12.7229510710487,4.85577325019845,4.64178770343145
"100",12.835074336011,4.83365942362705,4.4188406077966,5.16049104964063,4.31307840504761,11.1051977992078,4.70501552095781,4.71312732749318,4.57264699428253,4.8674653334591,9.45275263573864,-2.72,14.4017262995381,12.7318585300025,4.85491671909683,4.64013196823073
"101",12.8360926871132,4.82647204242293,4.4188406077966,5.15178253988545,4.31441673501182,11.1209139037918,4.70229689671881,4.72295322164447,4.57574137529728,5.00470366886172,9.12197281522369,-3.03,14.4068941064335,12.7424832409629,4.84142737644768,4.63385418944602
"102",12.8339531727039,4.7923963621155,4.42484663185681,5.14749447681345,4.27957854046309,11.1134956307181,4.7202829930886,4.71492104994721,4.57574137529728,4.91033705755328,9.22188901483021,-2.95,14.4149001454989,12.7530704533518,4.84489549689398,4.6315272188887
"103",12.8345328311675,4.73391514187865,4.42604352009066,5.12855300081876,4.29619637806869,11.0624249529314,4.69774936728118,4.70048036579242,4.54435804659133,5.03988737681837,9.34219018068299,-3.08,14.421349010073,12.7565025376895,4.86205794326646,4.63934076764723
"104",12.839291703885,4.71276819658611,4.4236483093647,5.14299175433373,4.2819300181356,11.0397082968827,4.68859179412716,4.68305672464516,4.57161340245925,5.05107300159311,9.38204873087744,-3.31,14.4250271857864,12.7513681184091,4.86483851198467,4.6458689634809
"105",12.8445921026486,4.70275051432696,4.4188406077966,5.08847778086019,4.27332721775054,11.0092708930378,4.6802776584749,4.65300751540225,4.56746831880408,5.03415364461497,9.4880033031078,-3.57,14.424389451225,12.7395234328057,4.8698394841308,4.65092155447322
