"","date","FBCF","PIB","POUP","NFSP","TT","WP","ER","IR","IBOV","EMBI","LINF","LAGR","LIND","LCOM","LTOT","IIE","ICI","ICE","CURI","CIB"
"103",2011-05-01,374944.326463726,1832788.27002885,346799.65798636,-3.08,129.29,103.476110293993,73.42,5.03988737681837,63730.9090909091,168.772727272727,4201.71345049551,4254.64781573081,791.751854044257,2132.98299536281,11409.3694760268,94.1,110,109.7,83.6,113.74
"104",2011-06-01,376732.891190032,1839542.00042078,345023.606534068,-3.31,129.65,104.15383235036,72.38,5.05107300159311,62299.4761904762,171.227272727273,4036.13662136623,4340.77810284351,1225.02633733127,1909.08553563615,11873.3150804946,96.7,108.1,108.7,83.4,111.36
"105",2011-07-01,378735.027112711,1838369.2349061,340961.017928471,-3.57,130.3,104.68141076211,71.76,5.03415364461497,60431.8095238095,162.142857142857,6802.67622157786,3100.47617677624,809.010740239642,2275.38874554372,13200.4117742626,96.3,104.9,107.8,83,110.25
"106",2011-08-01,379673.269475507,1836965.76566296,338797.109974754,-3.52,130.66,105.233706570989,73.43,4.84006341508907,53841.4347826087,200.478260869565,4692.18344351415,3248.75044036542,931.729962744507,2347.09826466377,11041.8573116579,111.6,102.2,106.7,82.4,111.02
"107",2011-09-01,379548.005026101,1838690.80592452,340524.307482108,-3.03,132.65,105.251276877505,78.12,4.28664616531544,55399.2380952381,241.863636363636,4951.24361820548,3010.46411812135,869.809559744117,2800.12222559919,11445.3828370821,108.4,100.4,106.1,82.2,119.35
"108",2011-10-01,379651.917533778,1847044.71828949,346378.541465847,-3.1,132.52,105.193028652458,78.22,4.42180050481442,54669.25,239.666666666667,4381.17469017054,3533.44494670044,728.176700869385,2488.44015411986,11082.5082368829,105.2,101.7,105.1,82.4,115.74
"109",2011-11-01,380793.636619595,1855632.7784129,351225.944608324,-3.17,128.22,105.491400706121,78.06,4.46361590397599,57093.6,229.5,5167.26171606219,4271.72050604979,719.240131221791,2661.15103711746,12712.1327099073,107,100.5,103.2,82.1,114.98
"110",2011-12-01,383823.862500866,1866255.12231116,353298.885074174,-2.94,124.61,106.050886427138,79.39,4.13145539906103,57408.2380952381,218.909090909091,4065.5148386136,4046.27185809948,779.147510872375,3213.3594434906,11959.2285325861,105.7,101.1,101.4,81.8,113.62
"111",2012-01-01,387909.109737981,1876766.8674783,352943.079731007,-3.11,122.79,106.267610179785,76.75,4.21766145735265,60841.5,221.772727272727,4812.18295339028,2363.48713008649,786.550771884024,2045.48467121978,9846.30980329946,102.8,103.5,101.8,82.3,114.48
"112",2012-02-01,391337.578182247,1885098.40587457,350910.084543853,-3.12,120.41,107.071720356951,75.45,4.29853566367502,65449.8333333333,202.52380952381,5337.38578784925,2406.11806701691,767.198765113719,3052.8855278489,11579.8913643815,96.9,101.7,103.7,82.5,111.7
"113",2012-03-01,394059.920833674,1892087.30218444,346994.383830993,-3.02,120.2,107.011161782725,79,4.35195743063475,66964.6085763533,178.318181818182,3914.13086462149,3737.30098688324,766.841233247648,2457.71460068337,10988.8697368443,95.4,101.4,105.4,82.1,114.1
"114",2012-04-01,394040.628269464,1887462.38422943,340538.288349801,-2.91,121.02,106.71925126369,81.1,4.04376784015223,62250.2706433244,184.8,3927.96964431852,3601.38492645579,837.635824096064,2757.21062248192,11072.0579750604,97.8,101.2,105,82,113.8
"115",2012-05-01,394457.597226982,1893156.90582616,338499.522466476,-2.78,122.66,107.236765856363,85.53,3.69559005619582,57136,212.173913043478,4168.87874173673,2735.92742802193,781.688894522306,3304.32462446717,11202.3799988823,101.6,101.5,103.4,82.3,115.6
"116",2012-06-01,395636.675612862,1911076.23302197,342719.117773944,-2.53,122.86,107.038877756144,87,3.30728173846742,54665.25,218.380952380952,2732.45260051304,3225.09893394702,657.759063344125,2696.06623485335,9521.85630001811,106.3,100.8,102.4,82.1,115.24
"117",2012-07-01,395330.887416626,1926750.64286121,348434.147279668,-2.33,122.66,107.261932254107,85.92,2.72813688212927,54617.1904761905,202.227272727273,2683.81131437876,7162.0681900657,981.336519098631,2988.47983664914,14136.2919323294,105.6,100.2,101.9,82.4,123.8
"118",2012-08-01,396405.55983644,1937573.82757297,348689.510605379,-2.28,123.49,107.258883043564,86.89,2.48004561003421,58180.1739130435,170.913043478261,3779.97312053777,5170.26415179761,1236.91310248829,2989.10777799265,13153.1854105718,98.8,102.9,103.5,82.7,124.72
"119",2012-09-01,398445.953492673,1937765.17955413,338743.919840788,-2.12,121.52,106.951223128212,87.63,2.00417933130701,60057.2105263158,162.5,4924.56553357878,5105.40579778639,1127.25716131185,2839.23607302532,13870.7077992529,97.5,104.6,106.2,82.2,126.94
"120",2012-10-01,401664.051140954,1932450.88385102,322477.379689411,-2.07,120.74,107.264339952145,87.34,1.68800379326695,58591.2272727273,150.304347826087,4732.93977157108,4020.25554023892,1040.62522098344,3408.45117866746,13138.5173995293,96.3,106.1,105.3,82,125.61
"121",2012-11-01,403307.626834795,1929948.27837901,315471.659825939,-1.77,119.45,107.430172770138,87.99,1.52563252155784,57223.0526315789,154.909090909091,3568.35856771715,3584.7717921852,1209.01473846302,3513.21638273468,11767.3177388394,93.4,104.4,104.3,82.1,126.94
"122",2012-12-01,401971.95234887,1928143.34778819,323190.99658915,-2.18,120.33,107.749115732197,88.5,1.24716553287982,59582.8333333333,147.15,6847.73270456203,3604.1154300305,1179.04499303654,7834.00638438565,19267.6660820184,94.8,106,102.3,82.8,128.75
"123",2013-01-01,398837.407944597,1929058.39119265,340464.959740647,-2.25,121.2,107.708551392882,86,0.904380593499754,61533.5714285714,146.272727272727,4046.68645899436,5100.88251454085,1374.57983136708,3428.44903886762,14014.0770805211,95.6,106.7,101.9,82.3,126.11
"124",2013-02-01,400800.645235864,1939684.81010804,354623.190171997,-1.98,120.67,107.904600542878,83.58,0.76192267895776,57877.8888888889,161.65,4096.82061719659,4832.89572119508,1848.79901066562,4662.67368870317,15692.1271325374,91.5,105.8,103.3,82.3,122
"125",2013-03-01,408541.939843147,1957949.97514634,362485.311144311,-1.82,121.77,108.590305236108,82.97,0.525377615160871,55978.0321400528,179.95,4680.30042809665,7788.67873515082,1847.04768677977,4079.37563026703,18693.997317564,92.6,105,104.3,82.4,120.11
"126",2013-04-01,418887.003892188,1977243.26201047,364880.095339803,-1.72,119.47,108.899875231966,83.3,0.723072588975504,55561.3364610169,175.909090909091,5920.92338932586,7601.76271657324,1985.18284770348,4234.30452905065,19623.7465412605,91.5,105.6,103.4,82.2,118.01
"127",2013-05-01,425855.85707923,1992446.23694632,365239.414937785,-1.77,119.18,109.195777016149,84.33,0.863849765258218,55456.5714285714,176.95652173913,6468.83220865696,7069.63878586972,1721.85852994815,5980.28477501044,21262.362186135,90.7,105.5,103.5,82.5,118.19
"128",2013-06-01,426905.489044032,2000004.50916977,362245.792952168,-1.81,118.04,109.146341017453,90.18,1.12464854732897,49604.65,229.25,6551.59187473049,3099.82985758678,1333.79379190093,4129.95865741111,15184.0739317069,94.6,104.5,102.2,82.8,124.03
"129",2013-07-01,424136.407377708,2005052.81172526,357887.133913115,-1.73,117.92,109.580271305649,93.45,1.8443587089489,47160.5,226.95652173913,4024.54516804123,3956.79087497711,1389.11237396256,4291.20568918725,13832.3894868985,93.8,100.8,98.9,82.9,126.62
"130",2013-08-01,421269.164984408,2008897.7229462,356828.336747758,-1.65,116.29,110.176155275519,98.06,2.22452634555568,50062.0909090909,237.590909090909,6596.54154244228,3361.69527418369,1347.62939032554,3930.62108456652,15023.7113734124,88.7,101.5,101.5,82.8,131.71
"131",2013-09-01,419437.572553813,2015559.66657588,362389.799748993,-1.43,118.25,110.468721489891,94.79,2.87171736255432,53635.2380952381,228.809523809524,4753.39866049772,4102.91625866802,1358.82546135613,4704.22963798748,14865.1458798463,92.2,101.6,102.8,82.2,128.89
"132",2013-10-01,418201.723119048,2021746.66661205,372606.016673289,-1.3,119.59,110.647312782212,91.47,3.22184429327286,54171.8260869565,218.913043478261,5236.47125715083,3664.24445456137,1364.28818886341,4374.59753949865,14574.2904151099,90.7,100.2,100.9,82.4,125.28
"133",2013-11-01,419179.12602753,2030693.32889346,376965.168878367,-1.95,117.89,111.234699365721,94.71,3.47924742365509,52815.6315789474,236.047619047619,4755.40740147606,4420.64019837973,1455.82927655195,3161.49172158719,13690.7648508187,85.1,99.8,99.5,82.9,129.23
"134",2013-12-01,421118.915439212,2034486.27582878,368506.055025524,-1.71,118.14,111.384078677078,95.87,3.76734963648382,50748.9473684211,237.904761904762,4866.11431899851,4993.10853189841,1752.29186569376,4493.36032893997,15675.9698079416,85.1,100.3,98.2,82.9,132.85
"135",2014-01-01,425833.127263953,2046773.53180086,354717.414573309,-1.51,120.63,111.687328881578,95.6,4.33753196325408,49139.7272727273,251.681818181818,8732.3864838448,6447.05032127264,1918.84614782485,4761.64288647626,21621.9046729692,89.3,99.8,97.2,82.7,135.37
"136",2014-02-01,425776.339346848,2047702.01210784,343098.714501703,-1.58,116.58,112.212053246268,94.72,4.49470098410296,47367.9,253.8,6000.50585152365,5862.51056339869,1247.06859647637,4748.66749843153,17969.3591109396,93.9,98.2,98.1,82.6,140.49
"137",2014-03-01,419505.18951463,2032802.91213755,334398.804565994,-1.57,115.54,112.365294581482,91.68,4.23928403203013,47295.5048385201,234.095238095238,6904.32459762094,4543.16396682612,1020.3242809574,5177.53222103263,17737.0757823375,96.4,97.7,99.1,82.6,140.66
"138",2014-04-01,410690.125342031,2015819.30727498,329389.809345056,-1.68,114.75,112.532396961325,87.63,4.31878057960107,51199.4540913127,219.47619047619,6643.25506891972,3677.2433957817,1172.30318906505,5942.65799567814,17298.806599288,94.3,96.8,97.2,82,136.79
"139",2014-05-01,403378.470760007,2009660.10067048,326853.841542615,-1.37,116.89,112.671652628509,86.9,4.25871956378676,53122,209.272727272727,4667.51864901224,2637.49664392368,1176.94817427705,2552.70101077581,11246.9377736443,88.3,91.2,91.9,81.8,134.28
"140",2014-06-01,397895.36436478,2013909.08471965,326962.759225005,-1.23,116.5,112.858562706265,87.05,4.11190386781826,53656,206.047619047619,4793.5148545949,3926.6926544704,1244.75525050972,4747.16792727507,14900.1347356742,93.3,88.3,90.1,81.6,133.55
"141",2014-07-01,395456.08345171,2032314.22242856,329778.163814966,-1.1,115.27,113.371139781047,87.49,4.13145539906103,55790.4545454545,209.652173913043,5163.09614235094,3555.0944183362,1485.46210258455,3165.95563011942,13561.1825918469,90.5,87.8,90.5,80.7,131.3
"142",2014-08-01,394117.079130689,2042773.75252788,329452.407108627,-0.84,115.23,112.912540034194,88.77,4.12167871561355,57748.6666666667,219.52380952381,5623.60190497976,4910.30916727183,1744.17701305357,3629.9624718143,15795.7968775185,96,85.6,89.9,80.6,129.87
"143",2014-09-01,393763.269511753,2041399.92894735,324177.784023057,-0.55,115.05,114.074743417584,89.59,3.88758782201406,58278.2272727273,214.454545454545,6909.32709584282,4672.2751234575,1651.93286621142,4325.58771302704,17425.5965789545,96.9,86.4,89.1,80.3,132.39
"144",2014-10-01,396013.9268172,2039241.43960614,316663.901772239,-0.5,112.58,114.065748663527,92.87,4.06229477436906,54342.8260869565,239.913043478261,5066.07690982327,5151.31933744729,1434.78490712641,4691.16038072851,16197.2451831765,97.3,87.6,88.6,79.9,139.28
"145",2014-11-01,396494.118424267,2036008.25543471,311677.034038317,0.16,110.78,114.288061125205,94.97,4.30743243243243,53575.8947368421,247.5,4642.86267697974,3508.57944834665,1127.331096765,4487.70318925643,13724.6659361218,97.2,88,86.9,80.3,144.97
"146",2014-12-01,394023.887113184,2029105.71254017,311264.49021665,0.56,110.19,114.878010263858,96.64,4.85856592425522,50007.5,265.181818181818,5592.72929014404,3148.87618498788,1517.49093706731,4154.70257034801,14196.6675333702,95,87.4,85.3,79.4,144.54
"147",2015-01-01,387403.249646088,2013231.59546641,312131.77378855,0.54,106.21,114.563663871361,93.33,4.36811648310624,48369.380952381,288.714285714286,5317.07611630262,3933.39526302559,1277.02859082657,3080.48251552774,13460.2361821279,99,87.5,84.5,79.2,137.64
"148",2015-02-01,379150.269231686,1992375.9170674,307966.44914402,0.62,105.93,114.638534485746,98.77,4.13184772516249,50131.4444444444,308.95,4331.07976837266,4360.93961974971,1156.63241111736,2891.13099801378,12888.6293953038,97.4,86.5,82.3,79.1,143.96
"149",2015-03-01,368952.570570839,1963136.54067525,296578.521107523,0.67,108.24,114.656979769005,106.96,4.1154166281328,50671.5271385307,328.136363636364,6312.94904661208,5409.90975098177,1338.34740354903,3656.49864220552,16843.7347866073,109.2,79.9,76.6,78.4,155.69
"150",2015-04-01,360278.713772079,1942477.39241711,283393.526469196,0.73,101.1,114.819005002666,103.69,4.16936303965978,54209.451733333,292.727272727273,4922.39763116247,2888.70607644339,1121.30158747122,2805.28503946775,11758.4052694001,103.6,77.9,76.8,77.5,151.96
"151",2015-05-01,352366.318182538,1927426.30327092,274567.918743748,0.65,101.23,114.725844538994,104.13,4.31455702037429,55807.5,279.952380952381,4362.73563198339,4227.09683715414,1300.37911268005,2605.89894879933,12508.5725652337,105.1,75.7,75.3,76.5,153.7
"152",2015-06-01,345787.111699128,1919227.53154474,272083.945929093,0.77,103,115.220033722585,105.07,4.30709890715399,53483.1428571429,291.818181818182,5515.6298200665,3371.56345698774,1620.19042106929,2814.32844565252,13539.4177729033,105.7,72.5,72.3,75.8,155.07
"153",2015-07-01,340983.460981831,1919685.51617391,274334.797397987,0.859999999999999,104.02,115.477532350523,108.32,3.76962395034686,51559.5,317.434782608696,2648.6327869551,2688.2942902588,1010.76000247436,1962.83084741491,8456.11522307535,118.4,74.4,71.3,75.1,160.33
"154",2015-08-01,336915.046934768,1926144.39069056,277112.947951391,0.74,100.29,115.486874019872,116.79,4.2180224596001,47687.6666666667,334.619047619048,3275.65106369299,1966.1195231625,1033.26645859472,2016.05320879998,8154.64099910606,126.6,73.1,70.8,75.1,168
"155",2015-09-01,330824.064597236,1923191.96460665,277615.998546558,0.43,100.53,115.907242742221,129.34,4.25609644716411,46314.7142857143,405.409090909091,4267.85963897237,2585.43929061892,1082.97432566584,2074.74876858684,9924.39656611734,136.8,73.8,69.5,74.9,183.62
"156",2015-10-01,323425.025000174,1912412.67392117,275742.750307967,0.69,98.67,115.917782781604,127.47,3.83880651323569,47281.7619047619,412.863636363636,5403.58105650663,2288.13858754091,1021.60404626271,2131.4461640597,10660.8539584736,121,77,70.3,74.7,185.03
"157",2015-11-01,315576.856776469,1897632.69754151,269032.063087743,0.880000000000001,102.31,115.761840191226,121.97,3.32186821144098,47088.4210526316,398.095238095238,4382.51569438809,2333.60568659895,1070.37015553124,2018.76432218204,9789.45097156648,112.9,75.7,70,75,176.15
"158",2015-12-01,308164.944262903,1883414.86491182,257587.740480445,1.86,96.7,115.594613564411,122.1,3.14448359989157,44682.2,486.954545454545,4493.36412470657,2531.64461690096,812.835055245303,2706.65042029266,10554.887341393,117,77,68.7,75.2,178.15
"159",2016-01-01,299765.035859088,1863347.97950106,245119.870093587,1.74,97.09,116.559616821624,122.64,3.10721705356336,39390.1578947368,516.8,3097.92080199938,2381.04518782427,1048.73024092687,1611.15456505034,8133.71513894522,113.6,77.7,71.3,74.1,183.39
"160",2016-02-01,296023.840374,1853529.7568002,241335.242279121,2.08,96.25,116.333825932379,120.27,3.43421529539689,41025.3157894737,531.285714285714,2548.96440840266,2776.0742227391,1212.23970064535,1736.62792117604,8460.66643796393,115.5,75.6,70.6,73.8,180.54
"161",2016-03-01,298161.368677447,1857175.9924761,247238.723191397,2.25,98.07,116.342620869235,112.65,4.35140323612759,48464.3162127997,435,2425.67158900636,2235.46243306572,1149.95524740333,1403.13699041166,7346.48557082262,123.3,75.8,71.2,73.8,170.41
"162",2016-04-01,302561.315567212,1861029.03693531,257289.266676155,2.3,97.5,116.628018347794,110.04,4.45644216691068,52611.5891876406,403.047619047619,3097.39678874197,1780.63677832618,1347.39089440103,1869.23686518115,8135.19402250022,128.3,77.9,71.7,74.1,164.72
"163",2016-05-01,302426.291321376,1858278.53473605,262685.146977448,2.48,107.29,116.479854480412,108.67,4.41822173435784,51016.1428571429,388.636363636364,1784.58330601504,2265.59329402795,1198.67348596969,2116.73957568587,7322.30526731629,120.7,78.2,72.8,73.7,166.25
"164",2016-06-01,297545.430481879,1858244.4595967,261448.194637407,2.47,106.87,117.147088518113,104.88,4.87872105843439,50161.2727272727,382.136363636364,2493.32668785369,2531.94450795859,1200.47199995807,1561.08667525721,8008.33626137181,119.7,81.5,74.4,73.9,166.98
"165",2016-07-01,287971.166051871,1851279.8738862,254478.413867997,2.51,107.18,117.228847870919,99.55,4.97517013058673,55022,340.190476190476,2315.01142347229,3233.60882952653,1167.09739529355,1708.09243235734,8583.56494038068,117.7,85.6,78.2,74,158.77
"166",2016-08-01,280672.207027347,1848635.62800335,247899.05581089,2.74,108.73,117.727251374376,98.17,4.75360190878222,57988.0434782609,309.652173913043,1042.5125683505,3737.7635834847,921.665187993778,1205.33064662962,7041.70398132165,112,85.8,81,73.9,155.61
"167",2016-09-01,277238.134346742,1856734.06410728,242735.16896597,3.04,109.16,117.803822755145,99.1,5.22676991150441,58424.5238095238,317.681818181818,2084.80958792893,2631.05083366205,1040.60277779286,1338.97770013527,7143.23377086165,110.7,88.6,83,74.2,158.33
"168",2016-10-01,275977.161397277,1864061.74593262,238060.371070409,2.21,109.55,118.366822573992,95.95,5.72911838323908,62477.4,312.761904761905,2088.09402682859,2301.35288919581,1055.74614383439,1121.42837897493,6553.46381332882,114,87.1,82,73.8,158.07
"169",2016-11-01,275127.585296664,1871080.11700193,239546.676463804,2.52,115.26,119.187534251547,98.84,6.45854752780632,61619.4,330.636363636364,1915.097880581,1698.21946683584,1138.20067965579,1739.12569448724,6466.79447644803,116.2,86.8,80.2,73.9,166.76
"170",2016-12-01,273899.828494871,1873078.20179417,248551.586343997,2.48,112.54,119.500601389486,97.55,6.92445197102269,59126.2380952381,330.681818181818,1793.16489932929,2407.83827907295,1408.31715192257,1235.79024046621,6503.24325658485,123.2,85.4,77.1,73.4,170.31
"171",2017-01-01,271564.303176422,1871019.90559589,260256.592114662,2.33,117.82,119.414477219205,93.08,7.42287612719505,63533.619047619,298.181818181818,2154.01516433094,1498.81632656465,1222.27411048793,1419.39695107222,6495.99360884731,113.9,88.6,81.5,74.5,165.23
"172",2017-02-01,270633.411613255,1869153.80597526,264830.587522503,2.33,115.98,119.714938291429,91.5,7.69377625047729,66444.5555555556,277.95,2859.54359512578,1334.16786786123,1322.34830233049,1815.02800318477,7483.76913668101,108.3,88,83,74.4,159.6
"173",2017-03-01,271787.834163195,1869171.66892714,261044.716691013,2.33,116.2,120.191208029776,92.12,7.24873290618724,65371.7294314581,278.086956521739,2024.07768137298,1473.63570405767,1108.08853449252,1337.89970569527,6098.33171441541,111.9,90.4,85.4,74.2,156.07
"174",2017-04-01,275025.596067603,1872258.01137675,253238.536302266,2.28,112.65,120.633487832265,93.26,7.21560338201384,64130.0781715274,268.684210526316,3089.41660048441,1644.92594453728,1105.93336280136,1397.75934002728,7306.36188548307,109.2,90.8,87.1,74.5,156.15
"175",2017-05-01,275998.810612936,1872164.70766707,246949.244484674,2.46,109.29,121.152818691868,95.64,7.28764478764479,65117.0454545455,269.826086956522,2405.86663828559,1579.61167113658,1279.84486775167,1474.17864477327,6750.04783721652,116.6,91.5,86.1,74.4,160.04
"176",2017-06-01,276085.489243646,1881299.86902492,246099.49631659,2.6,108.17,121.483798832983,99.23,6.94174757281552,62016.2857142857,288.954545454545,1829.67306045405,921.565794801875,1483.28108818607,1449.96800697547,5627.6078731393,124,89.1,83.3,74.2,159.74
"177",2017-07-01,273367.940595813,1881258.9973266,247350.493686886,2.64,106.32,121.74178683919,97.45,7.10738973809757,64504.2857142857,276.4,2290.17186896023,1993.36367791546,1445.42592528305,1060.95986057085,6791.42511437374,119.8,90.6,84.8,74.5,157.57
"178",2017-08-01,272412.832331739,1887407.07356953,250666.360153187,2.44,107.78,122.382479167296,97.36,6.52937731797774,68804.9130434783,271.652173913043,1498.89680960447,1120.28971251375,1245.06535926881,1052.29903808775,4799.64587353377,112.1,92,86.6,74.1,154.23
"179",2017-09-01,273859.861654648,1900311.4329456,256999.612772724,2.35,111.83,122.383708063496,97.51,5.66608152915933,74306.8,257.904761904762,2426.17015771252,886.389022969236,1090.6762617439,984.033982370972,5388.06463415881,107.1,94.1,89.6,73.9,157.54
"180",2017-10-01,277198.062716293,1912007.03082136,265288.237798723,2.87,112.48,122.527693397001,97.91,5.17039922103215,76115.8571428571,240.863636363636,1862.96033731448,1069.76473284206,1068.89433844224,988.797360029852,5064.78685981987,103.8,96.5,91.6,74.3,162.52
"181",2017-11-01,279782.568713747,1922676.25722295,268774.449162983,2.27,110.11,123.585405545607,99.87,4.47470817120623,73231.55,247.954545454545,1913.4019925041,1085.57654054482,1077.68588133316,904.180827980217,5007.7084592592,103.1,99,91.6,74.7,171.15
"182",2017-12-01,280324.945218468,1925085.77711336,262214.844911199,1.68,110.14,124.345987603002,100.99,3.93394851869839,73749.95,238.95,2416.0442778275,960.528094835155,1049.70446607925,1046.63305106741,5351.44636997669,106.1,100.1,91.5,74.9,169.65
"183",2018-01-01,278431.0634163,1925622.54891883,251253.96660054,1.52,111.88,124.331232069556,99.48,3.92766867587011,80957.0454545456,225.954545454545,2077.10449406313,674.679849234873,910.928530051586,1481.46610618861,5296.02111891697,105.4,100.3,93.5,75,171.2
"184",2018-02-01,278224.333620036,1923609.4170227,246865.663439674,1.42,111.17,124.735073347656,101.89,3.77285103072733,84706.0588235294,237.105263157895,1575.86428232813,701.373869182253,904.67727604621,900.487939630003,4192.28342724717,104.3,100.5,94.9,75.7,171.78
"185",2018-03-01,281484.627150475,1925599.37107293,250941.769712873,1.62,110.5,124.879597255231,102.57,3.79820802493185,83967.2899082049,243.952380952381,1988.16551374302,959.519496615005,1176.74379142651,1012.13240905041,5309.67272959846,111.3,101.4,96.1,76.2,169.09
"186",2018-04-01,286699.213026773,1926631.34185185,258181.22491437,1.76,108.77,125.262331467998,106.74,3.54223433242506,86277.5925985429,245.238095238095,1702.978756087,1047.82518096518,1131.93580985331,858.053755104119,4762.41124304744,116.4,100.5,94.6,76.5,175.83
"187",2018-05-01,292951.721763652,1928530.64613808,261196.569849493,1.42,108.91,125.127926437354,110,3.44157106747036,82295,267.260869565217,3436.37246144418,1213.15709764136,1142.25235419324,1476.21721515801,7345.33303482521,119.7,100.2,92.7,76.4,191.92
"188",2018-06-01,296972.977277193,1918353.37673121,255313.992475147,1.32,109.7,125.106169415859,110.84,1.92547178848548,72680.7619047619,325.761904761905,1845.47039165793,1164.17969402226,1189.15436320444,1179.00723625389,5374.73842351892,127.7,98.2,89,76.1,197.93
"189",2018-07-01,303184.281643461,1928480.50479143,247534.786754211,1.13,110.88,125.519478348882,111.84,1.83767228177643,76993.5714285714,293.636363636364,2648.30914886337,707.959119951791,1150.85964338946,907.064116983424,5352.95480446366,115.7,99.6,90.7,75.6,197.04
"190",2018-08-01,306092.137443131,1946400.05766256,241268.76123984,1.23,108.64,125.940727210945,113.82,2.12112486802956,77800.4347826088,305.695652173913,2564.66186635499,1109.64818307892,1347.33124866163,998.579922953131,5823.32369010627,114.2,99.3,91.9,75.9,198.68
"191",2018-09-01,302584.70523141,1951484.06805149,233963.86759341,1.27,107.93,125.593624580592,116.32,1.78896010714629,77062.6842105262,320.7,1720.51318380928,1175.27989876068,1310.92209295658,805.628199549437,5133.7855549954,121.5,96.4,91.5,76.6,210.59
"192",2018-10-01,296917.966936441,1954237.36202456,226919.362965379,1.22,111.02,126.313727052625,106.32,1.75975516449884,84197.1363636365,267.347826086957,1311.0394316439,1423.5699827905,1551.99710354213,758.063045143652,5344.99498375096,110.3,95.2,91.7,76.2,197.73
"193",2018-11-01,293175.39224801,1964916.09628008,225760.678220286,1.42,108.16,125.92731758201,106.72,2.25852955309949,87440.4210526316,262.681818181818,1925.31741007575,1199.21096474454,1280.07860454979,990.038659664605,5436.76702525499,111.7,96.3,95,75.3,192.92
"194",2018-12-01,289049.336252942,1962436.89606531,229708.150900596,1.55,103.26,126.234980927147,109.46,2.55421686746988,87065.4444444444,269.95,4620.44701469195,860.529033137502,1251.16218289335,780.162738209486,7613.63787418497,113,95.5,94.8,74.8,193.73
"195",2019-01-01,282872.701757327,1950926.98804665,236002.454703459,1.54,106.92,126.635680754371,106.18,2.5245712083253,94496.0476190476,252.181818181818,4252.1882809428,1662.93303371331,1366.10772973203,744.197331716971,7980.74377180746,111.5,97.7,98.1,74.4,186.91
"196",2019-02-01,282465.446061607,1939378.81495501,242157.783398442,1.5,106.85,126.623948454698,105.64,2.41601694099529,96718.8000000001,240.45,3034.155294144,1366.75264246907,1396.01550658476,543.498306788402,6528.6497564297,111.3,98.2,97.9,74.6,187.38
"197",2019-03-01,289270.682440519,1927558.34013956,247986.810331962,1.4,109.05,127.378255212427,107.76,1.74029451137885,96930.1302098009,247.142857142857,2552.1861166284,661.633049283445,1130.78003501155,502.67039978529,5000.28213064377,109.2,97.1,95.6,74.6,192.19
"198",2019-04-01,303939.238741218,1927047.4549591,254399.533435726,1.34,109.08,126.841827567542,108.96,1.39127120259195,94868.3648238499,250.818181818182,964.442693224706,562.721135020364,1286.00720242869,627.540202569306,3418.5222288747,117.3,97.7,95.1,74.6,195.13
"199",2019-05-01,316649.995158897,1942299.11788481,258101.704849574,1.4,110.07,126.80918572984,110.69,1.66252627555896,94168.0454545455,259.086956521739,1869.94759284726,778.239017247171,1225.39395905497,348.207327585058,4235.59665965773,119.5,96.6,91.2,75.2,191.27
"200",2019-06-01,323714.491924636,1966683.64862909,257848.506302599,1.38,112.34,126.118127006427,107.71,2.93121795491922,98992.8947368421,248.3,1634.39392267484,813.485147891195,789.8299763862,367.824852935277,3626.87113844109,119.1,95.5,90.8,75.1,181.86
"201",2019-07-01,324498.630883776,1990926.84613633,254350.151624518,1.37,112.77,126.529216089077,106.95,3.08079829490409,103463.181818182,220.869565217391,1823.02318053801,503.165599658316,1028.85238695452,558.502375931115,3818.96038536154,108.4,95.1,92.6,75.4,180.49
"202",2019-08-01,319391.351447799,2010783.39466213,249441.070821589,1.32,114.88,126.172194188992,110.62,2.38808856231267,100610,239.909090909091,3089.40323552087,490.608264726377,1401.62779070465,556.353008504631,5288.05114900567,114.2,95.9,94.1,75.7,180.99
"203",2019-09-01,308901.31922101,2023534.70868119,241269.907560675,1.25,110.82,126.056198872034,112.63,2.74079113616483,103539.952380952,235.333333333333,1338.60460312995,557.01891645058,1539.12806596486,489.288760928545,4116.43147679018,116.9,95.9,95,75.5,190.45
"204",2019-10-01,296377.3433983,2024330.83962492,230146.014409654,1.22,110,125.898456616959,112.09,2.76965086795398,104662.217391304,243.521739130435,1563.25562805088,427.784915982229,1536.42964685155,564.814544243875,4433.00293308431,111.1,95.4,94.6,75.7,194.65
"205",2019-11-01,290151.583841765,2017286.31299363,226439.403174743,1.21,108.41,126.596744019614,113.51,1.5783867531713,107691.210526316,237.761904761905,2798.80256792849,523.330119339515,1585.11619898805,674.522450849366,5794.65061978728,105.1,96.9,95.7,75.4,204.27
"206",2019-12-01,292514.821440328,1999227.25500274,232533.00870329,0.84,107.99,127.01113838483,111.81,0.268430639440154,112741.421052632,222.095238095238,1093.75254603992,842.677172665613,1148.60412688292,363.333496175685,3217.71171056344,112.4,99.4,96,75.1,205.54
