"","FBCF","CIB","CURI","EMBI","ER","IBOV","ICE","ICI","IIE","IR","LAGR","LCOM","LIND","LINF","NFSP","PIB","POUP","TT","WP"
"12",0.0321021496194707,0.0183450829343013,0.00883286499850833,-0.0698545184032646,-0.00456215753581546,0.0996948195647498,0.0405250257210081,0.0545683488177211,0.0424714271088922,-0.228777691633075,0.491732367834228,0.00807442011063397,0.147181988123045,0.201785649733058,0.0100000000000002,0.00884306558414671,0.0630711050892589,0.0214267524913234,0.0104782902404024
"13",0.0252556322298361,0.0346532037034954,0.00376175992189154,-0.0993721632992477,0.0133186463922552,0.0669086544222903,-0.00305966582395545,0.0227845418532011,-0.0173917427118688,1.68833565474908,0.854211556732624,-0.142748129761963,-0.249718330460648,0.127801251528941,-0.02,0.00452571774958166,0.0531408140306251,-0.0196146750355011,0.000783425796939241
"14",0.0149417209324696,0.0286731836222458,0.00872279674035426,-0.148770794919494,0.0175117236996414,0.106928020158684,-0.00614756034450537,0.0174761729345621,-0.0432328791045657,0.396104128349561,-0.80192502528296,0.0483764328114491,-0.163927965145334,0.122868068720763,0.12,-0.00134690965097128,0.024375515207236,0.00774416430592417,0.0104738425878228
"15",0.0070013468743273,-0.0396278265399808,0.0074165976550491,-0.115966119271799,-0.0162124763159897,0.10128108726971,0.0253691941254592,0.0247160870442986,0.0181531947075424,1.0311981878758,0.000502238417136702,-0.125526536937595,0.41673746190691,-0.445544128571679,-0.11,-0.00597036605635815,0.00317428130260033,0.00789436234993701,0.00499364212828013
"16",0.0123217257745498,0.0378789448638326,-0.00246609249519292,0.225117989110003,0.0506324176895783,-0.0636246418259727,0.0296171697036467,-0.00564973254211942,-0.0487901641694322,1.01371787877489,0.486102494220541,1.11701830190103,0.0475205478194631,0.0403162142760758,0.02,0.000969934853952026,0.0136111434795065,-0.0272067790570487,0.00552260624146328
"17",0.0106354185162409,0.0448993380619109,-0.00123533060799286,0.0181781551503013,-0.0162498085946172,0.00293064477969018,0.0240280661188645,-0.00473261650009871,0.0871965450301548,0.719670636549143,-0.0484292103938015,-0.906823447215029,-0.249171474995692,0.471491869037054,-0.1,0.00941602089850413,0.0241972299324082,0.0139084300461318,-0.000893712263785318
"18",0.0101594448890339,0.0169843028545404,-0.0012368585373963,0.0673760675154762,-0.00303019336846955,-0.0154344472488823,0.0103921577676145,0.00473261650009871,0.0369857248682592,0.438229692362491,-0.36429901080028,-0.343945316411058,0.239583944478023,0.730736542264099,0.14,0.0153705932467219,0.0257388751696475,0.0126690883713803,0.00687465486076455
"19",0.00838926430800413,0.0813819338011124,0.00247218914538916,0.19984728730761,0.0538178621997165,-0.139136464397801,0,0.0205614720378016,-0.0732779400366468,-0.065447612501158,-0.744123680344685,-0.108882914413052,-0.228815880429286,-0.885004017629363,-0.04,0.0125569695772469,0.00590809157347927,0.0170588700904624,0.00278719078334611
"20",0.00968469359127688,0.00445117800712858,0.00246609249519292,-0.0821832274397929,0.0106743958396063,0.0687486734593001,0.0139992953565446,0.0119541653427184,-0.0116836167084857,-0.916376298184485,0.454457430769835,-0.017073395117678,0.257915831741401,0.655298332269163,-0.26,0.00804055045542995,-0.0165286720786053,-0.039550800629458,0.00372932176840823
"21",0.0100217515299406,-0.0426445817643515,0.00123076938613309,-0.0834082141575179,-0.0331600046790523,0.0725338864155098,0.0229052615789067,0.0136180043684409,0.0106270925742855,-0.794753401239111,-0.103432110916459,-0.162925014515767,-0.0320907030351556,-0.540007727595214,-0.0100000000000002,0.00397235822870634,-0.028630774711571,0.046949108110903,0.00480048111944065
"22",0.00825589846692409,-0.0163547404977979,0.0024570036930518,-0.0967671567245505,-0.0199245859523467,0.0238272918216484,0.00991445705717808,0,-0.0300451784313873,-0.290201802850088,-0.366049757556422,0.274893114842699,0.0840801405489824,0.568335545944429,-0.0800000000000001,0.00432375573020316,-0.0165243161554294,-0.0381893042064645,-0.00227605983263057
"23",0.00755423402941346,-0.0144256084180618,0.00367422336188472,-0.132845429837265,-0.0378078807162252,0.0192011587548908,0.0115917481637853,0.0125449673880764,0.0194180858571018,0.701849038475189,0.177024338577412,-0.25880514079432,0.26543062793558,0.11069030582643,0.0300000000000002,0.0060095541224392,0.000391390755966725,0.00488064629312213,0.00751823341750768
"24",0.00186014708398297,0.00286369038772527,0.00366077284968114,-0.0432083748210665,-0.0045703918679445,0.0289806140386286,-0.00711746776886457,0.00266785396119218,-0.0447917582027371,0.136551937289365,0.566545574742555,0.525398245756467,-0.375613530723345,-0.385481429693313,0.02,0.00295270610900644,0.00799277318224156,-0.04348040783941,0.00433168859698618
"25",-0.0057456411878043,-0.0171125114154167,0.0048602768822521,-0.0649972401358401,-0.0148447136252843,0.0286421146875071,-0.0447358938413913,-0.0188261947477821,0.0264624040808323,0.126855350693276,-0.177694416458731,-0.383152726840696,0.0406803009350236,-0.567054075528828,0.12,-0.00183672170191329,0.00425219875710425,0.0324117550302203,-0.00270242194955017
"26",-0.0130199415223196,-0.016621422940073,0.00724640852076774,-0.0975352159309786,-0.0169581682780855,0.0601125220786205,-0.0409776244326379,-0.0164237268306442,-0.0231160540534878,0.136961323592022,0.208367357199504,-0.19806428836063,-0.244682207234753,-0.21029611772264,-0.18,-0.00616800808603912,-0.00218421481252662,-0.00816681951574161,0.00524427854942644
"27",-0.012977356116922,-0.00315987228459669,0.00599881822925319,0.0593393755571503,-0.022798914964806,-0.0441381237330312,-0.0146989417664276,-0.0148288166734609,0.0360892089748672,0.593502851354067,0.560362669283849,0.739141492430463,-0.0193673031816317,1.02392437061239,-0.0899999999999999,-0.00491697671879088,-0.000311500147793353,0.0156303364088206,0.0099258703917533
"28",-0.000516625055713149,-0.0277781711195146,-0.00359497091785865,-0.0414247641060443,-0.0325345202544689,0.0831514737859376,0.00688640202963331,-0.0207554620514516,-0.0250148986757734,0.523287875285527,-0.571118481009858,-0.0630680824081882,-0.109339377612506,-0.263228913406009,0.14,-0.000514986055513589,0.00488428658926843,-0.00447142233340081,0.00224025801698602
"29",0.00994616593217579,0.0827143129278305,-0.00360794137619891,0.041501646376263,0.04280253923476,0.0267907773345542,0.00488998529419238,-0.0192498725622476,0.00658619285285678,0.31106908933276,0.353087550768595,0.00275681203761557,-0.127917923524475,-0.237960101611284,-0.0899999999999999,0.00545334454951707,0.00800255606443478,0.000746626881252155,0.00181107217238985
"30",0.0128281029188191,-0.0673759698391612,-0.00362100576695301,0.0747476962597595,-0.0578252715093388,-0.0521564457997457,-0.00783549552394902,-0.00976570261132448,0.0727785486930159,-0.218683813773589,-0.390748827541559,-0.107852405202476,0.00987853211011114,-0.00836108794857715,-0.35,0.00697984662989803,0.00240926336334901,0.00202375315382231,0.00629604202397793
"31",0.00805169508938697,-0.0685923909049064,-0.0097206111706214,-0.0425517564592717,-0.0576061817245623,-0.0424580763225855,-0.0432010924060249,-0.0208237569112608,0.0131381374374318,0.288831081813345,0.306518946390853,0.153908541792135,-0.454511412080195,0.32826006353722,0.0700000000000003,0.00723716460261947,-0.000466397582812306,0.0198068000568155,-0.00179334885749771
"32",0.00199342529495894,-0.0329256821873063,-0.00981602973765661,-0.0314428061912704,-0.0299126806857535,0.0247213127113373,-0.0196999631618047,-0.0263974718510251,0.00800004266707699,0.935443511244349,0.170209347823042,0.206512681385254,0.576696636935993,-0.316671661590804,0.0199999999999996,0.00718691644687297,-0.00601486435790477,-0.0137599986270187,0.00335556015848049
"33",-0.00807039871051174,-0.0172167472321396,-0.00991334016865153,-0.0332628132840611,-0.0183491386681967,-0.00696866931609108,-0.00524935588614373,-0.0176444639797086,-0.00599402394021098,0.705113407739288,-0.503001183958922,-0.0220040005735251,-0.259355844777946,0.720404965044064,-0.0299999999999994,0.00107028412605636,-0.0138744818367833,0.0232082337883845,0.000749851227961784
"34",-0.00222460037912242,0.0198733793015862,0,-0.0184208875471503,0.00412758559745274,0.0671157219505396,0.00315291905961601,-0.00630254187080226,-0.0050226122662913,0.611079222067357,0.405207098194754,0.193903413349297,-0.264754226520079,-0.46204763509315,0,0.0047733551699416,-0.00464691765207981,-0.0233140035277604,0.00390605448363956
"35",0.00273446050588788,0.00551208539258408,0.0012445552322049,-0.0662068906198439,-0.0264658558288202,0.100385139283704,0.0114763909563429,0.0125656103603644,-0.040066992596886,-0.153329005416735,-0.40336693428151,-0.532297903068505,0.0865421138792524,-0.584198697545505,0.0799999999999996,0.00723431549791265,0.00470350539561792,0.00495912385356778,0.0027428586505005
"36",0.00412455991753724,0.0231469176861179,0.00124300823959711,-0.0102398670716539,-0.0307476274261393,-0.00052800375136286,-0.0167367923555233,-0.00940937417892673,-0.0330344369454343,-0.677839963035964,-0.423650605453635,-0.211476707910228,-0.0793070246494096,0.343343842407754,-0.0300000000000002,0.00589191518361609,0.00854191215709754,-0.00898668626663746,0.0029543151534055
"37",0.0094850810690712,-0.0139544695019538,-0.00748133165228904,-0.0634400188999242,-0.0370581048236867,0.0427293019153527,-0.0234802676088428,0.00523835666158856,0.0537820691396824,-0.209972787750434,1.13114627980897,0.0870304139435145,0.183636870299949,0.124388567545333,0.0600000000000001,0.00533898405673305,0.00852984593297812,0.0176846714151182,0.00966436876120635
"38",0.0151118432130914,0.085557888361647,0.00872279674035426,-0.106934303075525,0.0372563405265858,0.061730411795482,-0.00976676238971397,0.0237491802116638,-0.0857055284690205,-0.03489545055786,-0.362947553615657,-0.131676418804765,0.254240933137995,0.345764821667181,0.17,0.00381043969772676,0.00466099520916963,0.0170696742740413,0.00419377894245976
"39",0.0154964570021612,0.017938145131013,0.0135553523533742,-0.103685420648484,-0.00218275709244864,0.0883248352761452,0.0183689659723774,0.01719819829722,0.0437706630553283,-0.568767677342752,-0.857678965735061,0.900765549283416,-0.0671139791079431,0.0754472322089006,0.32,-0.00127449870038454,-0.00176121852356559,-0.00514192823572923,0.0033484711979197
"40",0.0107493545048101,-0.0425382619992458,-0.00737104074458994,-0.169323904293668,-0.0534493924774546,0.0369257275226254,0.0429610327690044,0.00600001800009764,-0.0482549755026573,-0.150241109385595,0.220218008009728,-0.685549717085059,-0.0688611060796065,-0.653244685788199,0.0499999999999998,-0.00055831327846434,-0.00261236457969005,0.0176796797516268,0.00217801699151376
"41",-0.00117593687532924,-0.0392986089819995,0.00737104074458994,-0.0395687455438498,-0.00157290442956359,0.0110154917320155,0.0293098292538279,0.00497266066937829,0.0364077717766671,-0.312196024136547,0.268981688102922,0.0148628793552081,0.00850738064586576,0.0309111568308786,0.0800000000000001,-0.00150935466728264,-0.00682870315786133,-0.02326282080534,0.00434629273310705
"42",-0.00679234097798087,0.0156534132222372,-0.00860484719351806,0.0198918174496461,-0.001575382355961,0.0264540975429313,0.0352286918837432,0.023530497410194,-0.024123976894515,0.205311763779825,0.704642854929105,0.0740219538587139,-0.460236706447644,0.281726440973974,-0.02,0.00112107382369331,-0.00293226409195491,0.00558314105371327,0.00302851564953688
"43",-0.00272811444358467,0.03940636396079,0.00123380644892812,0.0503638399103767,0.0428967799111319,0.00124376179562802,-0.056366871988252,-0.0255165953818235,0.0840473140562805,-0.0439472072699232,-0.313818089146575,0.112067102757805,0.376607543238727,-0.0969373685723021,0.0100000000000002,0.00700835858473248,0.0134890958055252,-0.00103156600853804,0.00499580140948908
"44",0.00693429671268042,0.00513208673587862,0.0012322860462648,0.0631798849890197,0.0301520411920313,-0.106990773444775,0.00304723445546884,-0.00498257134446423,-0.0406094320792381,-0.286447160899028,-0.0137016220527455,0.114649615083357,-0.35560741096658,0.239606865495069,-0.02,0.0156117814762027,0.0362046267468887,0.0167847559374703,0.00432754430209137
"45",0.00844587327144808,0.00120373171320765,0.00613875469832514,-0.0900132274892007,-0.0220288455437254,0.0344653496155019,0.027015149646048,0.0138891121606672,-0.00639661029669281,-0.128468945601169,0.262150073775522,-0.121925917267752,0.051490875056432,-0.317596511002175,0.0799999999999996,0.0156455926650612,0.0422872196130282,0.0305840347690705,0.000775711218869546
"46",0.0126201900750349,-0.0274407461549533,0.00122324174274446,-0.0935591017706807,-0.00923145227274613,0.0169761952411083,-0.0169242466640851,-0.0219132274307148,0.00533334597536239,-0.169716418434639,0.12569921584732,-0.0216121401943026,-0.172242410606611,0.126415100180197,-0.11,0.0162131462730191,0.0341673571600776,-0.0052307052396916,0.00511314300882315
"47",0.0135480119728104,-0.0249347851369182,0.0012217472503222,0.0484294925570232,-0.00060502169839971,-0.020518967075132,0.0287006339879108,0.0238817320033871,0.0252114193464958,-0.323444718006938,-0.134231503939937,0.121391616685185,0.229556326418903,-0.128950913957938,0.13,0.01272052326458,0.0208056263040035,0.0152209940103551,0.00185988668328463
"48",0.0144251836022899,0.0115535367716166,-0.00366972888896289,-0.0504787665075934,-0.0144267462028882,0.0656480176087193,-0.0276971216106707,-0.0118695755553837,0.0215503465615434,0.256076216219126,-0.323033570420685,0.00308965561575647,0.11944945322702,-0.0222600687167898,-0.0699999999999998,0.00987458394102703,0.0132045671866017,0.00631468557738568,0.00076828842091281
"49",0.0137271377020944,0.0421244041618545,0,0.00979124810418508,0.00916783440644053,0.0644356625170079,0,0.0226276255219346,-0.0715341689156235,-0.0341234519938283,0.0682513877637581,0.167474310000001,0.0515754167053073,0.880312266365241,0.0100000000000002,0.00852329969431231,0.0140887296636283,-0.00973148979965011,0.00853575037687548
"50",0.0106995248118107,0.00926809165427755,0.00122473989589622,-0.0627340727497439,0.00677078024952316,0.0501149507815022,-0.00603623563184996,0.0240280661188645,0.0633791797863177,-0.574347548706223,0.537795272505455,0.720822674616986,0.262227941738906,-0.822690797246324,0.13,0.00544044283296152,0.0145458302496504,0.0231028592401561,0.00682340219369681
"51",0.0105597433821512,-0.0170072126472327,0.00731710581706668,-0.0747007755382034,-0.0146091672034183,0.00291185658119453,-0.0132048642951705,-0.0105012898206631,-0.0622892614222925,0.101578848282768,0.0726191251481954,-0.746723538177533,-0.0348273802459413,0.600325124886636,-0.34,0.0048376990120218,0.0151409741882755,-0.0240812371677253,0.00223074704234882
"52",0.0126064377961601,-0.00323395936223481,0.0108762401441389,-0.0452941476380611,-0.0206512243504315,0.0388468850421155,0.0681745408357193,0.030248052755498,0.055098680876938,-0.22612471833019,-0.783485104275431,-0.311437743651684,-0.192576516292618,-0.548526891208517,-0.00999999999999979,0.00510164077582509,0.0103588630096265,-0.00323545554071014,0.00405941294377676
"53",0.0134772141731059,-0.000404981275151428,-0.00723766730023012,0.0188566549957416,0.00302099297416092,-0.0208459771204446,0.0384122165453515,0.0129511523470782,-0.0583720062219069,-0.120656862066303,0.156757762683188,0.909457022150733,0.388532458674925,0.446142992438233,0.0899999999999999,0.00633156705326243,0.00459627819463115,0.019642794138548,0.00462524729452696
"54",0.0149369571914537,-0.0295982966923258,0.00241838086428103,-0.187674386641545,-0.0162537002407355,0.0775700866249398,0.0227179238596564,0.0236159930713411,0.0427872752052085,-0.197863625048077,-0.0800078821887906,-0.483682310873136,-0.0654424275578878,-0.211647000293939,0,0.00751949385342776,0.00155705425549257,-0.0324913599047925,0.00177341289345012
"55",0.0103661876751211,-0.0206562302723832,0.00361664047018895,-0.0466284260769347,-0.0223431177066988,0.0692362477119168,-0.00721373732369113,0.00358423322781487,0.0135207467958471,-0.336055192452811,0.274237451792748,0.390687108946151,0.188180362383645,0.108257143481086,-0.04,0.00505550412009725,-0.00170209661106036,-0.000995223012081325,0.00772998561366389
"56",0.00705120625277544,-0.0202222659657565,0.00599881822925319,-0.00377907630692764,-0.0260665289543365,0.0461406123053045,-0.00271862423899361,-0.00538117890451684,-0.0806455064000779,-0.921709972007712,-0.130187566622745,-0.224637285301228,-0.178732029838784,0.22409276694126,0.0600000000000001,0.00230485446524575,-0.0028875272223523,0.00169129026039094,0.000959599927076837
"57",0.00567190073133261,-0.00490170362181619,0.00119545740477367,0.138011248598384,-0.014305116537817,0.0465200156348935,0.0250909219935265,0.016057436895859,-0.0101295182388554,-0.341258533694512,0.491077440586221,0.0378281640226579,0.160428372808962,-0.158362527685688,-0.00999999999999979,0.000859823464917753,-0.00221495577475928,0.000198787397533984,0.00354168912186292
"58",0.00721804641258039,0.0243782971162707,-0.00239234563861945,0.176158299530139,0.0376652838944098,-0.0745475069476846,0.00176834705674178,-0.00265839766661013,0.0845573880280623,-0.742837941613317,-0.304545038761863,-0.0631454259650743,-0.352938983209864,0.230344580290746,0.16,0.000720096530248071,-0.00147808671592564,0.00900327624995878,0.00774269717492793
"59",0.0148337210264149,0.00616171077292016,0.00477898161635082,-0.0524529520774539,-0.0255818967752557,0.0774278767312833,0.011418657225212,0.0035429620763443,0,-0.170823108237927,-0.643022180783688,0.84660898403428,-0.0479044166448528,0.00976178818844264,0.0300000000000002,0.00653622671283749,0.00451341780654779,0.00921575149849474,0.00108542511611898
"60",0.0175515493734917,-0.0155836220145398,0.00830865313901707,-0.117510054012703,-0.0425982968937051,0.106258947069678,0.00261666089117174,0.0149191007633913,0.0103413537947326,-0.0076484000790078,0.584920772367957,-0.314449889111345,0.43243579549592,0.462633659734403,-0.0300000000000002,0.00786950667046149,0.00652584194536843,0.0220064859906213,0.00690505946708964
"61",0.0170443374889846,-0.00183041773851222,0,0.220226861224956,0.000232072407632344,-0.00372355343515096,-0.0336612825731324,-0.00787061343232942,-0.00930239266231325,-0.0717405186755116,-0.0754661037990179,-0.198719131547006,-0.267736204084479,-0.436541038779547,-0.0999999999999996,0.00913210418874577,0.0100730583550064,-0.020056597491374,0.00227015407463504
"62",0.0132712155339973,0.0110391775352232,0.00236127618567927,0.0155893778152043,0.0054382546524554,0.0162287338481519,-0.0172653084733092,0.00438020849256038,-0.0445933755428189,-0.275812772792428,-0.340492740366759,-0.277805039971816,0.153723669696586,0.037341644282133,0.0999999999999996,0.00786325862068438,0.0115577259971147,0.00998215392460811,0.00615793748880922
"63",0.0154671098028434,0.0435894257702607,0.00822083314485766,0.126243362739367,-0.0054382546524554,-0.0621477868810896,-0.0166362432023721,-0.00789824202423972,0.075270627789866,-0.101791396742756,0.599842450117481,0.183562335113405,-0.113089415327069,-0.0472138739365846,-0.15,0.0119741164627865,0.0180649366751702,0.0205208823453926,0.00828765602593418
"64",0.0167899791855977,0.05412092552098,-0.00468934036338631,0.0509882586007535,-0.00967655466580997,0.0473322844131339,0.0221207176445324,0.00176056383503287,-0.0131780923805547,-0.0508227191652333,0.0862755756376012,-0.0244972144568774,0.0747345246048967,-0.0284062909908522,-0.04,0.0116213185698459,0.0196613173485698,-0.0347000069516499,0.000446345060168163
"65",0.0157337895038996,0.0182946532434736,0.00468934036338631,0.0729715952181573,0.0111837139563811,-0.0305700029307374,0.0225336258074114,-0.0123895390120925,-0.00614126802208315,-0.121776534309159,0.258548169235716,0.483304548088473,0.0900591336438215,0.413792285646235,-0.2,0.00963960463296409,0.0174694619524445,-0.00874311773121494,-0.00276827650834388
"66",0.0128066724133085,-0.000189843379782673,-0.00351494210744452,-0.123951755767707,-0.00406292276352627,0.0719294517119842,-0.00178412179350218,-0.00178253166628384,-0.0238972410971448,-0.132418079522512,0.299183201916245,-0.441925064620435,0.0845828794644712,0.233063759921128,0.02,0.0072859218056518,0.0110759217934966,-0.0157123359725935,0.00176288363451071
"67",0.0171738108946204,0.00652885888246324,-0.00706716722309242,-0.173901157244677,-0.0217540473518536,0.0885236994521268,0,0.00799648863422675,-0.0298848280425377,-0.296023762837905,-0.69163675220902,0.000953415397423996,-0.0353565867288905,-0.0792515239769287,0.00999999999999979,0.00596454399370927,0.00615850718907929,0.0490908105614345,-0.00548777319294125
"68",0.0238240811192778,0.016091656046151,0.00236127618567927,-0.0492335248506031,-0.0241845391138016,-0.05742942775837,0.0185763855729357,0.0140599855682986,-0.00434311214716487,-0.0447908818781206,-0.572056014921841,0.102715890669436,0.0187495192988987,-0.491040325989585,-0.02,0.00848531440570532,0.00268498034859022,0.0190932076147536,-0.00132741272878167
"69",0.0277857588466368,-0.0264249707252917,0.0070505579966671,0.173828541059646,-0.0128701905205348,-0.117694935669675,-0.00351185611153948,-0.00700528258840905,0.00542594928599627,-0.0541740427614457,0.427079760238912,0.751168863072541,0.0319025499181897,-0.24826371273753,-0.1,0.0108372831279464,0.000166962779038826,0.0110796720226158,-0.00296480730952542
"70",0.01278765870242,-0.0757953400407088,-0.00234466695925395,0.0157834489969888,-0.00631151157717902,-0.0749146116025106,0.0200267903498741,0.00263273517579954,-0.0207771279417575,0.726441154783886,0.0981173940352349,-0.694238717827067,-0.398770151591918,0.583028169860645,-0.0399999999999996,0.00553039479344797,-0.00507089947431716,0.0294689024797181,-0.00880327610059251
"71",-0.00697388260535092,0.0495339351222768,-0.00706716722309242,0.202594883086822,0.0840170370552888,-0.091746999072571,-0.0404628636131807,-0.0194696415501499,0.0867350957335553,0.362271828200078,0.391541556982388,0.35174622809613,-0.142225363516522,-0.0154119761701867,-0.0900000000000003,-0.00376527382593927,-0.0145648483727552,-0.0210782765163433,-0.00924566780271086
"72",-0.0264769008221517,0.00731033032852579,-0.00830865313901707,0.530110010846237,0.13467216390954,-0.282506077996908,-0.0989974001336202,-0.0906739375482761,0.293742697063472,0.0932694295648684,0.0445783312074131,-0.138416066500834,0.370767726144698,0.174170407797122,-0.13,-0.0125740621302057,-0.0267479953603598,0.0235924198896758,-0.0124451590273322
"73",-0.0298818529011502,-0.0405306899592794,-0.00958091161175822,-0.0486308643866353,0.00418119076040124,-0.0603658574467154,-0.185696919871527,-0.21656057008658,-0.0322360990163384,0.00128081011929737,-0.352969473177258,0.110610939224461,0.357012046071297,-0.433085968735948,0.29,-0.0103255646994658,-0.0350813896771101,-0.0519023466219819,-0.0309516837269381
"74",-0.0323062230762599,-0.00914361749895143,-0.0544015464380454,0.0228453656347494,0.0628544593552141,0.0449079106941355,-0.112279116964863,-0.106306014478854,-0.0512111892107727,0.513117371269556,0.297576725774964,-0.299857006528013,-0.380436124815701,-0.127297095363276,0.36,-0.00740399731258812,-0.0451537653268996,-0.0149405643485618,-0.0306112718282741
"75",-0.0359555649757635,-0.0103617238939737,-0.0166563748276758,-0.108517582210595,-0.0562204432432019,0.0521481832028474,0.00665338449073616,0.0174150416016774,-0.0148886124937508,-0.260396257968099,-0.266150007559995,0.0545834711430766,-0.134598117281876,-0.0287535648373298,0.44,-0.00788002740105043,-0.0525221286950046,-0.0720450523917071,-0.026743813835135
"76",-0.0211763991543314,-0.036547173613231,-0.00258732356495095,-0.000310607239645044,-0.0178229440298177,0.0151990029601716,0.0377403279828474,0.0131928034845634,0.0295588022415449,-0.683890805299137,0.246229322653416,0.0678096959271901,-0.0332904241030141,0.0759587977787897,0.15,-0.00463343705232155,-0.0380608002112002,0.0184783982637935,-0.00448834327779846
"77",0.00223004796692905,-0.0234846570416289,0,0.0103881166369861,-0.0217333627819194,-0.0120425650331999,0.0301909722791454,0.0296987611447497,0.0160517090105072,-0.616881163158522,0.0424196562728714,-0.0628913659305654,0.220764992432003,0.700362186199513,0.18,0.00411386321703944,-0.00991752310968685,0.00996435198301082,0.000574099826356367
"78",0.0176219001149942,-0.00670221703474194,0.00129449856264596,-0.124400477659733,-0.0209572977784109,0.125034961068893,0.0809002180876659,0.0711957021667509,-0.0700739834304267,-0.478903440246725,-0.137966096747405,0.367067724988132,0.276037104874726,-0.265249034875183,0.26,0.0059120607078853,0.0073132969304428,0.0085760397982293,0.00416021346230355
"79",0.0216895480375001,0.00110180707488361,0.00901487109621524,-0.201099094155869,-0.059059742873397,0.123506058950056,0.0381212078198638,0.0463045680416867,-0.0463167098826727,-0.572767046942868,-0.412627910995227,-0.511272055203333,0.0918466042031607,-0.0407262309274028,0.21,0.0068873559504059,0.00501064153343478,0.000496351824356367,0.00827832082605973
"80",0.0248938441089912,-0.0389608636443217,0.0051151006667709,-0.108133418668986,-0.0285427464733914,0.0226916331237508,0.0335347810865709,0.0592928863685804,-0.0244466678819739,-0.191928133979613,0.613180867233461,0.559912606695903,0.0106009196010097,-0.0525741264085919,0.22,0.00796707641739403,-0.000897028929530919,0.0161452611209976,0.00889261998273838
